pl_name,hostname,pl_letter,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_telescope,disc_instrument,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,st_spectype,st_rad,st_mass,st_metratio,st_age,st_dens,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_dist,sy_gaiamag,sy_tmag,sky_coord.ra,sky_coord.dec
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,6.91,0.616,38.19,0.12016,0.636,,,0.22,,,,17h57m08.56s,269.2856667,-31d11m04.09s,-31.1844694,-3.29115,359.33831,-7.74672,269.37939,3090.0,,,269.2856667,-31.1844694
KMT-2021-BLG-0909L b,KMT-2021-BLG-0909L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,13.7,1.22,400.46379,1.26,0.856,,,0.38,,,,17h42m28.85s,265.6202083,-27d38m20.90s,-27.6391389,1.26803,0.74299,-4.25898,266.10619,6480.0,,,265.6202083,-27.6391389
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,13.6,1.22,413.17693,1.3,0.903,,,0.63,,,,17h42m55.74s,265.73225,-25d30m32.08s,-25.5089111,2.30259,2.60875,-2.1267,266.14241,4540.0,,,265.73225,-25.5089111
KMT-2021-BLG-1547L b,KMT-2021-BLG-1547L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,13.6,1.21,467.20776,1.47,1.02,,,0.72,,,,18h09m35.90s,272.3995833,-29d05m02.18s,-29.0839389,-4.6143,2.49423,-5.66221,272.10329,5070.0,,,272.3995833,-29.0839389
KMT-2021-BLG-2010L b,KMT-2021-BLG-2010L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,13.8,1.23,340.0764,1.07,0.711,,,0.37,,,,17h52m02.04s,268.0085,-32d16m11.10s,-32.26975,-2.89904,357.85153,-8.84225,268.29207,7090.0,,,268.0085,-32.26975
KMT-2021-BLG-2478L b,KMT-2021-BLG-2478L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,13.9,1.24,286.04557,0.9,0.585,,,0.2,,,,17h57m14.21s,269.3092083,-29d06m07.09s,-29.1019694,-2.26818,1.15451,-5.66414,269.38959,2970.0,,,269.3092083,-29.1019694
KMT-2022-BLG-0371L b,KMT-2022-BLG-0371L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,10.9,0.971,82.63539,0.26,0.351,,,0.63,,,,17h41m26.86s,265.3619167,-34d41m55.21s,-34.6986694,-2.268,354.62769,-11.32196,266.10848,7140.0,,,265.3619167,-34.6986694
KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,4.05,0.361,15.4,0.04845,1.27,,,0.53,,,,17h58m20.06s,269.5835833,-32d17m43.1s,-32.2953056,-4.06358,358.49901,-8.85654,269.63988,3500.0,,,269.5835833,-32.2953056
KMT-2022-BLG-1013L b,KMT-2022-BLG-1013L,b,1,1,0,Microlensing,2023,1.6 m wide-field telescope,18k Mosaic CCD camera,12.1,1.08,98.52681,0.31,0.306,,,0.18,,,,17h38m50.22s,264.70925,-28d21m20.41s,-28.3556694,1.57062,359.70884,-5.00216,265.32385,7710.0,,,264.70925,-28.3556694
Kepler-10 d,Kepler-10,d,1,3,0,Radial Velocity,2023,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,3.61,0.322,12.68,0.0399,1.48,,1.06,0.91,[Fe/H],10.6,1.068,19h02m43.03s,285.679298,+50d14m29.34s,50.2414842,18.81626,80.48988,71.85007,303.69711,185.506,10.9191,10.4767,285.679298,50.2414842
Kepler-1052 c,Kepler-1052,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.3,0.211,5.9,0.0186,2.66,,0.85,0.94,[Fe/H],3.55,2.25843,19h41m22.26s,295.34273,+46d36m07.97s,46.6022134,11.487,79.73343,66.01318,316.33249,943.444,14.8614,14.3767,295.34273,46.6022134
Kepler-1126 c,Kepler-1126,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.45,0.15,2.7,0.00849,4.87,,0.92,0.79,[Fe/H],0.3,2.4075,19h02m46.07s,285.691955,+45d41m21.84s,45.6893993,17.19133,76.01846,67.52205,299.61083,635.736,14.0207,13.5888,285.691955,45.6893993
Kepler-1162 c,Kepler-1162,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.81,0.168,3.93,0.0124,3.64,,0.86,0.86,[Fe/H],0.5,1.95609,18h53m10.09s,283.2920273,+45d26m02.33s,45.4339813,18.67184,75.14127,67.7148,295.1753,940.211,15.4855,14.9515,283.2920273,45.4339813
Kepler-1181 c,Kepler-1181,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.83,0.156,4.01,0.0126,3.6,,1.35,1.34,[Fe/H],3.24,0.50724,19h18m59.36s,289.7473165,+39d31m24.29s,39.5234131,11.99669,71.4054,60.77,302.2531,938.417,13.4553,13.1137,289.7473165,39.5234131
Kepler-1471 c,Kepler-1471,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.88,0.2,4.19,0.0132,3.47,,1.17,0.93,[Fe/H],4.57,2.53149,19h18m39.58s,289.6649171,+50d01m12.22s,50.0200612,16.35841,81.2566,70.68454,310.8164,978.678,15.246,14.7511,289.6649171,50.0200612
Kepler-1487 c,Kepler-1487,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,7.97,0.799,48.7,0.153,0.529,,3.96,1.8,[Fe/H],1.95,0.5732,19h41m59.54s,295.4980737,+38d38m40.02s,38.6444499,7.62358,72.67602,58.5804,310.15917,1014.62,13.4508,13.0806,295.4980737,38.6444499
Kepler-1491 c,Kepler-1491,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.44,0.279,6.53,0.0205,2.47,,1.39,0.99,[Fe/H],4.57,0.3979,19h34m31.14s,293.6297645,+45d44m26.27s,45.7406293,12.15156,78.39834,65.70297,312.82863,2065.59,15.5695,15.062,293.6297645,45.7406293
Kepler-1513 c,Kepler-1513,c,1,2,0,Transit Timing Variations,2023,Multiple Telescopes,Multiple Instruments,11.0,0.984,84.54236,0.266,0.349,G V,0.95,0.94,[M/H],7.0,1.26197,19h19m10.02s,289.7917561,+39d17m06.96s,39.2852655,11.86338,71.20067,60.53158,302.18709,349.247,12.9559,12.454,289.7917561,39.2852655
Kepler-1518 c,Kepler-1518,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.9,0.213,8.75,0.0275,1.97,,1.34,1.06,[Fe/H],1.48,0.02949,20h01m19.76s,300.3323404,+44d59m09.98s,44.9861065,7.66324,80.03172,63.05313,322.01421,903.51,13.2803,12.8852,300.3323404,44.9861065
Kepler-1610 c,Kepler-1610,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.09,0.197,5.02,0.0158,3.02,,0.8,0.83,[Fe/H],4.68,2.49277,19h43m37.20s,295.9049795,+45d24m19.55s,45.4054296,10.58296,78.84084,64.76197,315.99908,864.331,15.8137,15.2206,295.9049795,45.4054296
Kepler-164 e,Kepler-164,e,1,4,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,4.24,0.357,16.7,0.0525,1.2,,1.1,0.97,[Fe/H],0.62,0.08569,19h11m07.39s,287.7808115,+47d37m47.44s,47.6298453,16.58456,78.45857,68.92419,304.9065,890.758,14.2329,13.8268,287.7808115,47.6298453
Kepler-1669 d,Kepler-1669,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.22,0.143,1.98,0.00624,5.99,,0.6,0.61,[Fe/H],13.9,3.48779,19h49m43.29s,297.4303826,+39d50m52.37s,39.8478795,6.90783,74.4723,59.1973,313.67906,543.444,15.9088,15.1228,297.4303826,39.8478795
Kepler-1801 c,Kepler-1801,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.91,0.362,8.8,0.0277,1.96,,0.98,0.94,[Fe/H],8.1,3.02267,19h40m39.36s,295.1640095,+39d12m05.05s,39.2014024,8.11892,73.04331,59.19188,310.03926,839.332,15.0715,14.5435,295.1640095,39.2014024
Kepler-1814 c,Kepler-1814,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.76,0.148,3.75,0.0118,3.78,,0.82,0.79,[Fe/H],,2.15267,19h00m52.00s,285.2166767,+41d16m56.80s,41.2824449,15.86299,71.62046,63.35018,296.08315,726.346,15.607,14.944,285.2166767,41.2824449
Kepler-1834 c,Kepler-1834,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.22,0.13,1.98,0.00624,5.99,,0.79,0.77,[Fe/H],12.2,2.73161,19h38m39.52s,294.6646789,+39d47m01.85s,39.7838461,8.73475,73.37626,59.86894,309.70162,500.395,14.9047,14.2644,294.6646789,39.7838461
Kepler-1859 c,Kepler-1859,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.66,0.153,3.39,0.0107,4.07,,1.24,1.09,[Fe/H],2.5,0.44132,19h35m57.28s,293.9886751,+46d43m04.80s,46.7179996,12.36714,79.40642,66.50181,314.34806,1331.25,15.1088,14.6473,293.9886751,46.7179996
Kepler-1869 c,Kepler-1869,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,0.74,0.074,0.33,0.00104,4.47,,0.9,0.99,[Fe/H],6.3,0.65299,19h30m27.60s,292.6149958,+42d45m51.64s,42.7643438,11.47224,75.34626,63.19303,308.75037,113.025,10.0911,9.6523,292.6149958,42.7643438
Kepler-1894 c,Kepler-1894,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.21,0.142,1.92,0.00606,5.96,,0.9,1.0,[Fe/H],0.5,1.72975,19h42m20.75s,295.5864604,+49d40m00.67s,49.6668523,12.74966,82.59443,68.6852,320.25937,935.191,15.3627,14.8513,295.5864604,49.6668523
Kepler-1921 c,Kepler-1921,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.41,0.151,2.57,0.00809,5.04,,2.0,1.25,[Fe/H],,0.51611,20h01m15.88s,300.3161723,+45d29m43.18s,45.4953271,7.9355,80.46622,63.5138,322.49758,928.989,12.9842,12.5272,300.3161723,45.4953271
Kepler-1976 b,Kepler-1976,b,1,1,0,Transit Timing Variations,2023,0.95 m Kepler Telescope,Kepler CCD Array,12.21,1.043,,,,,1.08,0.98,[Fe/H],0.3,1.46169,19h28m40.09s,292.16706,+48d43m39.12s,48.7275345,14.34495,80.71768,68.83719,313.57904,1314.51,15.258,14.7897,292.16706,48.7275345
Kepler-1977 b,Kepler-1977,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.66,0.163,3.39,0.0107,4.07,,0.69,0.77,[Fe/H],1.3,2.61043,19h22m28.29s,290.6178587,+37d17m20.76s,37.2891002,10.40856,69.65882,58.43445,302.35235,592.711,15.654,14.9799,290.6178587,37.2891002
Kepler-1978 b,Kepler-1978,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.67,0.268,7.61,0.0239,2.2,,0.78,0.87,[Fe/H],0.6,1.4533,19h04m01.62s,286.0067312,+38d00m34.35s,38.0095407,14.02188,68.74978,60.02452,295.77216,865.512,15.3665,14.7856,286.0067312,38.0095407
Kepler-1979 b,Kepler-1979,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,29.33,0.386,79500.0,250.0,17.3,,0.94,1.03,[Fe/H],0.4,0.0112,19h19m22.30s,289.8429062,+38d18m34.64s,38.309622,11.40614,70.31978,59.58145,301.73578,1076.27,15.2323,14.736,289.8429062,38.309622
Kepler-1980 b,Kepler-1980,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.21,0.254,5.52,0.0174,2.81,,0.99,1.05,[Fe/H],,1.34535,19h40m40.13s,295.1672065,+38d38m13.34s,38.637039,7.84665,72.54413,58.65787,309.68548,1709.4,15.5691,15.0548,295.1672065,38.637039
Kepler-1981 b,Kepler-1981,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,9.23,0.84,62.5,0.197,0.437,,3.01,1.52,[Fe/H],,0.41255,19h11m54.11s,287.9754691,+38d44m25.08s,38.7402988,12.91169,70.08397,60.37396,299.13583,659.395,13.3811,12.9475,287.9754691,38.7402988
Kepler-1982 b,Kepler-1982,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,0.77,0.077,0.381,0.0012,4.59,,1.12,1.21,[Fe/H],,2.40673,19h09m38.40s,287.4099905,+39d39m31.06s,39.6586267,13.68918,70.75846,61.37235,298.73232,558.855,12.6166,12.2536,287.4099905,39.6586267
Kepler-1983 b,Kepler-1983,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.33,0.147,6.04,0.019,2.62,,0.87,0.81,[Fe/H],13.7,0.83126,19h48m10.08s,297.042015,+39d54m43.87s,39.9121864,7.19857,74.37983,59.36359,313.17881,424.428,14.3031,13.6964,297.042015,39.9121864
Kepler-1984 b,Kepler-1984,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,6.81,0.072,37.3,0.117,0.649,,0.42,0.45,[Fe/H],13.8,0.03649,19h25m08.41s,291.2850446,+40d43m48.08s,40.7300225,11.46139,73.03685,61.58494,305.3121,,15.8683,14.9141,291.2850446,40.7300225
Kepler-1985 b,Kepler-1985,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.27,0.198,5.77,0.0182,2.71,,0.97,0.88,[Fe/H],,0.47172,19h34m15.93s,293.5663715,+42d07m57.30s,42.1325825,10.56064,75.09485,62.35974,309.72207,,15.7053,15.1411,293.5663715,42.1325825
Kepler-1986 b,Kepler-1986,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.89,0.263,4.23,0.0133,3.44,,0.73,0.78,[Fe/H],,6.2798,19h31m49.99s,292.9582727,+42d51m17.61s,42.8548909,11.28757,75.54383,63.1921,309.34377,912.085,15.718,15.1792,292.9582727,42.8548909
Kepler-1987 b,Kepler-1987,b,1,4,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.23,0.135,2.04,0.00642,6.02,,0.71,0.8,[Fe/H],,4.38761,19h43m18.11s,295.8254663,+42d56m36.14s,42.9433716,9.4666,76.6116,62.51846,313.70945,595.683,15.505,14.822,295.8254663,42.9433716
Kepler-1987 c,Kepler-1987,c,1,4,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.33,0.151,2.33,0.00733,5.44,,0.71,0.8,[Fe/H],,4.04262,19h43m18.11s,295.8254663,+42d56m36.14s,42.9433716,9.4666,76.6116,62.51846,313.70945,595.683,15.505,14.822,295.8254663,42.9433716
Kepler-1987 d,Kepler-1987,d,1,4,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.66,0.291,7.56,0.0238,2.21,,0.71,0.8,[Fe/H],,3.36374,19h43m18.11s,295.8254663,+42d56m36.14s,42.9433716,9.4666,76.6116,62.51846,313.70945,595.683,15.505,14.822,295.8254663,42.9433716
Kepler-1987 e,Kepler-1987,e,1,4,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.92,0.219,4.35,0.0137,3.38,,0.71,0.8,[Fe/H],,4.37105,19h43m18.11s,295.8254663,+42d56m36.14s,42.9433716,9.4666,76.6116,62.51846,313.70945,595.683,15.505,14.822,295.8254663,42.9433716
Kepler-1988 b,Kepler-1988,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.53,0.138,2.96,0.0093,4.54,,1.79,1.13,[Fe/H],,0.01874,19h54m41.71s,298.6738034,+43d47m43.84s,43.7955099,8.07743,78.38825,62.48468,318.55905,513.426,12.1213,11.6593,298.6738034,43.7955099
Kepler-1989 b,Kepler-1989,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,4.62,0.425,19.3,0.0607,1.08,,1.06,1.0,[Fe/H],,1.1647,19h22m56.44s,290.7351869,+44d05m28.54s,44.091262,13.27861,75.96152,64.90123,306.82919,1252.13,14.6131,14.1727,290.7351869,44.091262
Kepler-1990 b,Kepler-1990,b,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,3.27,0.349,10.7,0.0338,1.68,,1.07,1.03,[Fe/H],2.5,1.36796,19h58m49.14s,299.7047433,+44d26m08.54s,44.4357068,7.76339,79.32401,62.75291,320.60547,392.739,12.5829,12.1207,299.7047433,44.4357068
Kepler-1990 c,Kepler-1990,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,0.98,0.106,0.904,0.00284,5.28,,1.07,1.03,[Fe/H],2.5,0.91819,19h58m49.14s,299.7047433,+44d26m08.54s,44.4357068,7.76339,79.32401,62.75291,320.60547,392.739,12.5829,12.1207,299.7047433,44.4357068
Kepler-1991 b,Kepler-1991,b,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.47,0.165,2.76,0.00869,4.77,,1.05,0.91,[Fe/H],0.4,1.80709,19h00m08.65s,285.0360506,+45d04m15.57s,45.0709909,17.39498,75.23947,67.05291,298.0256,855.82,14.7212,14.2222,285.0360506,45.0709909
Kepler-1991 c,Kepler-1991,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.57,0.259,7.13,0.0224,2.31,,1.05,0.91,[Fe/H],0.4,1.60255,19h00m08.65s,285.0360506,+45d04m15.57s,45.0709909,17.39498,75.23947,67.05291,298.0256,855.82,14.7212,14.2222,285.0360506,45.0709909
Kepler-1992 b,Kepler-1992,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,0.91,0.092,0.693,0.00218,5.05,,0.84,0.87,[Fe/H],13.6,1.62557,19h40m21.66s,295.0902409,+45d04m51.98s,45.0811045,10.93841,78.276,64.69497,314.46342,532.955,13.554,13.0207,295.0902409,45.0811045
Kepler-1993 b,Kepler-1993,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,4.15,0.395,16.1,0.0506,1.24,,3.06,1.37,[Fe/H],,0.76375,19h35m11.25s,293.7968548,+45d09m38.61s,45.1607261,11.78641,77.92249,65.12258,312.55279,1031.91,13.2589,12.6445,293.7968548,45.1607261
Kepler-1994 b,Kepler-1994,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,0.51,0.056,0.087,0.00027,3.6,,0.96,0.93,[Fe/H],12.9,2.02284,19h48m35.71s,297.1487941,+46d17m48.93s,46.2969247,10.24589,80.05739,65.20692,318.74429,241.991,11.8227,11.3139,297.1487941,46.2969247
Kepler-1995 b,Kepler-1995,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,4.28,0.412,16.9,0.0533,1.18,,0.93,0.85,[Fe/H],,14.00765,18h57m22.25s,284.342725,+46d18m59.73s,46.3165907,18.29089,76.28124,68.38245,297.66848,595.331,15.1988,14.5501,284.342725,46.3165907
Kepler-1996 b,Kepler-1996,b,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.26,0.205,5.73,0.018,2.73,,0.68,0.75,[Fe/H],14.0,0.40572,19h01m00.90s,285.2537555,+46d34m55.99s,46.5822183,17.79756,76.77586,68.46431,299.50853,440.561,14.8656,14.1718,285.2537555,46.5822183
Kepler-1996 c,Kepler-1996,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.81,0.251,8.3,0.0261,2.06,,0.68,0.75,[Fe/H],14.0,0.49438,19h01m00.90s,285.2537555,+46d34m55.99s,46.5822183,17.79756,76.77586,68.46431,299.50853,440.561,14.8656,14.1718,285.2537555,46.5822183
Kepler-1997 b,Kepler-1997,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.28,0.218,5.82,0.0183,2.7,,1.05,1.11,[Fe/H],,0.91858,19h49m55.40s,297.4808253,+46d35m20.89s,46.5891373,10.18663,80.42965,65.36991,319.54186,1502.34,15.4636,15.0138,297.4808253,46.5891373
Kepler-1998 b,Kepler-1998,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,0.6,0.062,0.156,0.00049,3.97,,0.92,0.96,[Fe/H],4.7,4.29145,18h53m43.00s,283.4291536,+47d35m32.63s,47.5923973,19.3122,77.32348,69.77853,296.9409,340.965,12.6024,12.1297,283.4291536,47.5923973
Kepler-1999 b,Kepler-1999,b,1,1,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,3.29,0.317,10.8,0.0341,1.67,,0.63,0.63,[Fe/H],,0.10144,18h49m28.94s,282.3705675,+48d15m33.24s,48.259234,20.1998,77.74846,70.60795,295.43609,701.255,16.319,15.5613,282.3705675,48.259234
Kepler-2000 b,Kepler-2000,b,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.73,0.296,7.9,0.0249,2.13,,0.58,0.58,[Fe/H],13.9,10.80586,19h02m17.83s,285.5743032,+49d57m43.64s,49.9621218,18.78346,80.18831,71.61056,303.19062,320.588,15.2639,14.3009,285.5743032,49.9621218
Kepler-2000 c,Kepler-2000,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.57,0.196,3.09,0.00972,4.39,,0.58,0.58,[Fe/H],13.9,5.1879,19h02m17.83s,285.5743032,+49d57m43.64s,49.9621218,18.78346,80.18831,71.61056,303.19062,320.588,15.2639,14.3009,285.5743032,49.9621218
Kepler-2001 b,Kepler-2001,b,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.04,0.106,1.12,0.00352,5.47,,0.77,0.86,[Fe/H],4.0,1.80766,19h26m38.27s,291.6594558,+50d35m01.89s,50.5838585,15.41574,82.32309,70.65483,315.02491,776.55,15.7733,15.1411,291.6594558,50.5838585
Kepler-2001 c,Kepler-2001,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.82,0.364,3.97,0.0125,3.62,,0.77,0.86,[Fe/H],4.0,0.97395,19h26m38.27s,291.6594558,+50d35m01.89s,50.5838585,15.41574,82.32309,70.65483,315.02491,776.55,15.7733,15.1411,291.6594558,50.5838585
Kepler-290 d,Kepler-290,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,0.86,0.079,0.566,0.00178,4.89,,0.76,0.84,[Fe/H],1.1,3.7212,19h05m38.41s,286.4100307,+42d40m53.45s,42.6815137,15.58121,73.31632,64.4872,298.82418,694.627,15.5648,14.9548,286.4100307,42.6815137
Kepler-297 d,Kepler-297,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,32.6,0.635,89700.0,282.0,14.2,,0.9,0.85,[Fe/H],1.9,1.42611,18h52m50.20s,283.2091605,+48d46m39.42s,48.7776156,19.83985,78.46058,70.95879,297.48376,692.14,14.1922,13.7454,283.2091605,48.7776156
Kepler-311 d,Kepler-311,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,2.05,0.185,4.86,0.0153,3.1,,1.16,0.97,[Fe/H],1.95,0.57442,18h48m14.71s,282.0612731,+47d05m07.79s,47.0854984,20.02263,76.49308,69.52202,293.99342,778.654,13.7537,13.3373,282.0612731,47.0854984
Kepler-347 d,Kepler-347,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,3.04,0.235,9.48,0.0298,1.85,,1.45,1.0,[Fe/H],0.3,0.05079,19h16m47.90s,289.1995995,+49d18m20.31s,49.3056404,16.35836,80.44858,70.14711,309.14902,1298.88,14.4892,14.0431,289.1995995,49.3056404
Kepler-416 d,Kepler-416,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.61,0.154,3.22,0.0101,4.24,,1.02,0.95,[Fe/H],4.9,0.55826,19h26m13.67s,291.5569554,+39d13m38.25s,39.2272923,10.60929,71.75799,60.08845,304.80043,690.819,14.0197,13.544,291.5569554,39.2272923
Kepler-454 d,Kepler-454,d,2,3,0,Radial Velocity,2023,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,13.3,1.19,734.18362,2.31,1.71,,1.07,1.03,[Fe/H],5.25,1.199,19h09m54.88s,287.4786474,+38d13m44.67s,38.2290751,13.05368,69.4411,59.97284,298.12714,230.869,11.4395,10.9751,287.4786474,38.2290751
Kepler-549 d,Kepler-549,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,4.2,0.406,16.4,0.0516,1.22,,0.99,0.86,[Fe/H],8.6,9.26987,18h52m05.48s,283.0228527,+47d15m40.12s,47.2611431,19.46173,76.89558,69.53079,295.92843,635.145,14.6226,14.079,283.0228527,47.2611431
Kepler-58 e,Kepler-58,e,1,4,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.61,0.151,3.22,0.0101,4.24,,1.08,1.02,[Fe/H],4.0,0.50387,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,7.26637,73.41902,58.79979,311.67716,969.252,14.8663,14.3672,296.3586251,39.1152033
Kepler-618 d,Kepler-619,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,4.17,0.391,16.2,0.051,1.23,,0.96,1.04,[Fe/H],0.4,4.27728,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,15.00864,80.05008,68.90511,311.01676,900.678,14.6704,14.211,290.8490899,48.4159782
Kepler-656 c,Kepler-656,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.41,0.136,2.57,0.00809,5.04,,0.95,1.05,[Fe/H],2.5,0.29085,19h13m18.69s,288.3278778,+47d22m53.54s,47.381538,16.14809,78.367,68.56502,305.63224,890.352,15.337,14.7819,288.3278778,47.381538
Kepler-68 e,Kepler-68,e,2,4,0,Radial Velocity,2023,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,11.2,0.997,86.44933,0.272,0.338,,1.26,1.06,[Fe/H],6.84,0.7903,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,15.15359,80.69124,69.42897,312.03005,144.166,9.93355,9.50898,291.0323102,49.0402129
Kepler-763 c,Kepler-763,c,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.42,0.146,2.6,0.00819,4.99,,0.84,0.8,[Fe/H],2.1,3.35101,19h28m34.69s,292.1445534,+47d09m26.50s,47.1573604,13.69152,79.246,67.40611,311.84374,962.459,15.6824,15.0916,292.1445534,47.1573604
Kepler-763 d,Kepler-763,d,1,3,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.67,0.175,3.43,0.0108,4.05,,0.84,0.8,[Fe/H],2.1,3.30276,19h28m34.69s,292.1445534,+47d09m26.50s,47.1573604,13.69152,79.246,67.40611,311.84374,962.459,15.6824,15.0916,292.1445534,47.1573604
Kepler-784 c,Kepler-784,c,1,2,0,Transit,2023,0.95 m Kepler Telescope,Kepler CCD Array,1.55,0.158,3.02,0.00951,4.46,,1.49,1.02,[Fe/H],8.8,0.09554,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,11.53087,80.68512,66.60924,318.12113,1303.72,13.2634,12.7684,295.9206663,47.4486164
